sheet,row,category,sub_category,unit_id,unit_title,section_id,section_title,lesson_id,lesson_title,tree_depth,maps_to_leaf,sub_unit_id,course_path,match_score,topical_unit_id,final_exam_only,final_exam_reason,classified_by,needs_review,review_reason,attention_reason,source_file,answer,question
test,306,Additional Topics,ADM,9,AERONAUTICAL DECISION MAKING,91,Aeronautical Decision Making (ADM),911,Steps to Good Decision Making (Part 1),3,yes,911,AERONAUTICAL DECISION MAKING > Aeronautical Decision Making (ADM) > Steps to Good Decision Making (Part 1),3.00,,,,sub_category_exact_to_leaf,,,,My new questions May9,B,"What is the purpose of a risk management chart, and how should it be used by RPICs?"
test,307,Additional Topics,"ADM, CRFM",9,AERONAUTICAL DECISION MAKING,93,Crew and Single-Pilot Resource Management,931,Workload Management,3,yes,931,AERONAUTICAL DECISION MAKING > Crew and Single-Pilot Resource Management > Workload Management,3.00,,,,sub_category_exact_to_leaf,,,,My new questions May9,B,What is the purpose of Crew Resource Management (CRM) in aeronautical decision-making?
test,308,Airports & Airspace,Overview,5,WEATHER,,,51,Aviation Weather Sources Overview,2,yes,51,WEATHER > Aviation Weather Sources Overview,1.60,,,,sub_category_alias,,,,Airports & airspace Slides 1-30 - key- chat,B,What is the purpose of NOTAMs?
test,309,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,Regulations test - key 27 questions,C,What is the purpose of Remote ID?
test,310,Airports & airspace,"Airport Operations, Operating Requirements",4,AIRPORT OPERATIONS,,,41,Airport Classification and Control,2,yes,41,AIRPORT OPERATIONS > Airport Classification and Control,3.00,,,,sub_category_exact,,,,Airports and Airspace questions slides 32-62 -key,B,What is the purpose of the CTAF frequency listed on a chart?
test,311,Additional Topics,ADM,9,AERONAUTICAL DECISION MAKING,91,Aeronautical Decision Making (ADM),911,Steps to Good Decision Making (Part 1),3,yes,911,AERONAUTICAL DECISION MAKING > Aeronautical Decision Making (ADM) > Steps to Good Decision Making (Part 1),3.00,,,,sub_category_exact_to_leaf,,,,My new questions May9,A,What is the purpose of the 'six-sigma' process mentioned in relation to risk management?
test,312,Additional topics,airport communications,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,,,,sub_category_exact,,,,Additional topics mc1- key part 1 & 2 combined,A,What is the purpose of using the phonetic alphabet in aviation radio communication?
test,313,Weather,"effects of Performance, clouds",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,66,Clouds and Thunderstorm Life Cycle,661,Hazardous Cloud Types,3,yes,661,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Clouds and Thunderstorm Life Cycle > Hazardous Cloud Types,1.36,,,,course_path_tokens,,,,Weather Part 2 MC - Key,B,What is the recommended action for a drone operator if they see standing lenticular clouds during a preflight visual assessment?
test,314,Additional Topics,communications,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,,,,sub_category_exact,,,,My new questions May9,B,What is the recommended action for an unmanned aircraft operator flying near a non-towered airport that does not have a UNICOM frequency?
test,315,Additional topics,communications,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,,,,sub_category_exact,,,,Additional topics mc1- key,B,What is the recommended action for an unmanned aircraft operator flying within 5 miles of a non-towered airport?
test,317,Weather,"effects of Performance,front",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",3.00,,,,weather_sub=effects,,,,Weather Part 2 MC - Key,C,What is the recommended action for an unmanned aircraft operator if they encounter a frontal zone?
test,318,Weather,"effects of Performance, clouds",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,66,Clouds and Thunderstorm Life Cycle,661,Hazardous Cloud Types,3,yes,661,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Clouds and Thunderstorm Life Cycle > Hazardous Cloud Types,1.36,,,,course_path_tokens,,,,Weather Part 2 MC - Key,B,What is the recommended action for an unmanned aircraft operator if they see stratified clouds during a preflight visual assessment?
test,319,Additional topics,airport communications,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,,,,sub_category_exact,,,,Additional topics mc1- key part 1 & 2 combined,B,What is the recommended action when flying near a non-towered airport without UNICOM?
test,320,Weather,"effects on performance, air density",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",3.00,,,,sub_category_exact,,,,Additional topics mc1- key part 1 & 2 combined,B,What is the relationship between air density and aircraft performance?
test,321,Loading & Performance,loading and performance,7,LOADING AND PERFORMANCE,,,71,FORCES IN FLIGHT,2,yes,71,LOADING AND PERFORMANCE > FORCES IN FLIGHT,3.00,,,,sub_category_exact,,,,Additional topics mc1- key,A,What is the relationship between an aircraft's weight and its ability to generate lift?
test,322,Weather,"effects on performance,",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",3.00,,,,sub_category_exact_to_leaf,,,,Weather Part 2 MC - Key,B,What is the relationship between temperature and dew point?
test,323,Additional topics,communications,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,,,,sub_category_exact,,,,Additional topics mc1- key,B,What is the relationship between the center of gravity (CG) and the center of pressure (CP) in a traditionally designed multirotor aircraft?
test,324,Additional topics,communications,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,,,,sub_category_exact,,,,Additional topics mc1- key,C,What is the relationship between the load factor and the stalling speed of an aircraft?
test,325,Additional topics,communications,4,AIRPORT OPERATIONS,42,Airport Runways and Orientation,421,Towered vs. Non-Towered Airport Procedures,3,yes,421,AIRPORT OPERATIONS > Airport Runways and Orientation > Towered vs. Non-Towered Airport Procedures,3.00,,,,sub_category_exact,,,,Additional topics mc1- key,A,What is the relationship between the location of the center of gravity (CG) and the center of pressure (CP) on a fixed-wing aircraft?
test,326,Loading & Performance,loading and performance,7,LOADING AND PERFORMANCE,,,71,FORCES IN FLIGHT,2,yes,71,LOADING AND PERFORMANCE > FORCES IN FLIGHT,3.00,,,,sub_category_exact,,,,new 60 questions test prep,A,"What is the relationship of lift, drag, thrust, and weight when the airplane is in straight-and-level flight?"
test,327,Additional Topics,"ADM, CRM",9,AERONAUTICAL DECISION MAKING,93,Crew and Single-Pilot Resource Management,931,Workload Management,3,yes,931,AERONAUTICAL DECISION MAKING > Crew and Single-Pilot Resource Management > Workload Management,3.00,,,,sub_category_exact_to_leaf,,,,My new questions May9,C,What is the role of Standard Operating Procedures (SOP) in Crew Resource Management (CRM)?
end-of-unit,52,Airports & airspace,Sectional & Terminal Charts,2,"Airports, Airspace, and Data Sources",24,Aeronautical Charts: Types and Interpretation,241,Sectional Charts vs. Terminal Area Charts (TACs),3,yes,241,"Airports, Airspace, and Data Sources > Aeronautical Charts: Types and Interpretation > Sectional Charts vs. Terminal Area Charts (TACs)",3.00,,,,sub_category_exact,,,,Airports and Airspace questions slides 32-62 -key,B,What is the scale of a sectional chart?
end-of-unit,54,Airports & airspace,Sectional & Terminal Charts,2,"Airports, Airspace, and Data Sources",24,Aeronautical Charts: Types and Interpretation,241,Sectional Charts vs. Terminal Area Charts (TACs),3,yes,241,"Airports, Airspace, and Data Sources > Aeronautical Charts: Types and Interpretation > Sectional Charts vs. Terminal Area Charts (TACs)",3.00,,,,sub_category_exact,,,,Airports and Airspace questions slides 32-62 -key,A,What is the scale of a Terminal Area Chart?
test,330,Airports & Airspace,Aeronautical Charts,2,"Airports, Airspace, and Data Sources",24,Aeronautical Charts: Types and Interpretation,241,Sectional Charts vs. Terminal Area Charts (TACs),3,yes,241,"Airports, Airspace, and Data Sources > Aeronautical Charts: Types and Interpretation > Sectional Charts vs. Terminal Area Charts (TACs)",3.00,,,,sub_category_exact,,,,Airports & Airspace Test - key,B,What is the scale on the terminal area chart?
test,331,Additional topics,ADM,9,AERONAUTICAL DECISION MAKING,91,Aeronautical Decision Making (ADM),911,Steps to Good Decision Making (Part 1),3,yes,911,AERONAUTICAL DECISION MAKING > Aeronautical Decision Making (ADM) > Steps to Good Decision Making (Part 1),3.00,,,,sub_category_exact_to_leaf,,,,Additional topics mc1- key,B,What is the significance of the IMSAFE checklist in mitigating risk?
test,332,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,Section 4 airports & airspace ws key chat,B,What is the standard direction for traffic patterns in the U.S.?
test,333,Weather,"effects on performance, density altititude",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",612,Density Altitude and Performance,3,yes,612,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Density Altitude and Performance",1.60,,,,sub_category_alias_to_leaf,,,,Weather MC Test - Key,B,What is the standard sea level pressure in millibars?
test,334,weather,effects on performance,6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",3.00,,,,sub_category_exact_to_leaf,,,,Weather density pressure - key,B,What is the standard sea-level atmospheric pressure according to the ISA?
test,335,Weather,"effects on performance, standard temp",6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",1.60,,,,sub_category_alias_to_leaf,,,,Weather density pressure - key,A,What is the standard temperature at sea level?
test,336,Weather,effects on performance,6,WEATHER EFFECTS ON AIRCRAFT PERFORMANCE,61,"Air Pressure, Density, and Altitude Effects",611,Air Pressure and Density Fundamentals,3,yes,611,"WEATHER EFFECTS ON AIRCRAFT PERFORMANCE > Air Pressure, Density, and Altitude Effects > Air Pressure and Density Fundamentals",3.00,,,,sub_category_exact_to_leaf,,,,Weather MC Test - Key,B,"What is the standard temperature decrease per 1,000 feet above sea level?"
test,337,Airports & airspace,Aeronautical Charts,2,"Airports, Airspace, and Data Sources",24,Aeronautical Charts: Types and Interpretation,241,Sectional Charts vs. Terminal Area Charts (TACs),3,yes,241,"Airports, Airspace, and Data Sources > Aeronautical Charts: Types and Interpretation > Sectional Charts vs. Terminal Area Charts (TACs)",3.00,,,,sub_category_exact,,,,Airports and Airspace questions slides 32-62 -key,B,What is the typical size of a quadrant used for MEF calculations?
test,338,Airports & Airspace,"Airport Operations, Traffic Patterns",4,AIRPORT OPERATIONS,,,43,Traffic Patterns for Manned Aircraft,2,yes,43,AIRPORT OPERATIONS > Traffic Patterns for Manned Aircraft,3.00,,,,sub_category_exact,,,,Section 4 airports & airspace ws key chat,C,What is the typical traffic pattern altitude for propeller-driven aircraft?
test,339,Airports & Airspace,Overview,5,WEATHER,,,51,Aviation Weather Sources Overview,2,yes,51,WEATHER > Aviation Weather Sources Overview,1.60,,,,sub_category_alias,,,,Airports & airspace Slides 1-30 - key- chat,C,What makes integrating sUAS into the NAS complex?
test,340,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,new 60 questions test prep,A,"What must a person, who is manipulating the controls of a small unmanned aircraft, do if the standard remote identification fails during a flight?"
test,341,Regulations,Remote ID,1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,2.10,,,,sub_category_alias,,,,Regulations test - key 27 questions,B,What must a Remote ID UA do before takeoff?
test,342,Regulations,Operations,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,132,Accident Reporting and Hazardous Operations,3,yes,132,PART 107 REGULATIONS > Operational Rules and Limitations > Accident Reporting and Hazardous Operations,1.65,,,,sub_category_alias,,,,Regulations test - key 27 questions,B,What must be done before each flight?
test,343,Regulations,Operations,1,PART 107 REGULATIONS,13,Operational Rules and Limitations,132,Accident Reporting and Hazardous Operations,3,yes,132,PART 107 REGULATIONS > Operational Rules and Limitations > Accident Reporting and Hazardous Operations,1.65,,,,sub_category_alias,,,,Regulations test - key 27 questions,B,What must be made available upon request by law enforcement during an sUAS operation?
test,344,Regulations,"Operational Rules, Accident",1,PART 107 REGULATIONS,13,Operational Rules and Limitations,132,Accident Reporting and Hazardous Operations,3,yes,132,PART 107 REGULATIONS > Operational Rules and Limitations > Accident Reporting and Hazardous Operations,3.00,,,,sub_category_exact,,,,Regulations test - key 27 questions,C,What must be reported to the FAA within 10 calendar days?
test,345,Additional topics,"Operations, Maintenance and Procedures",1,PART 107 REGULATIONS,,,15,Remote ID Requirements,2,yes,15,PART 107 REGULATIONS > Remote ID Requirements,1.24,,,,course_path_tokens,,,,2nd rnd practice test,B,What precautions should a remote PIC do to prevent possible inflight emergencies when using lithium-based batteries?
